Scenario,Strat1,Strat2,Strat3,t,DV0,DV,ObsName,QI,QE
,0,0,0,0,87.4922,,EObs,05%,--
,0,0,0,24,26.6918,,EObs,05%,--
,0,0,0,36,13.7464,,EObs,05%,--
,0,0,0,48,11.0033,,EObs,05%,--
,0,0,0,72,8.89448,,EObs,05%,--
,0,0,0,96,9.34584,,EObs,05%,--
,0,0,0,120,10.8986,,EObs,05%,--
,0,0,0,144,20.562,,EObs,05%,--
,0,0,0,0,,76.4299,EObs,05%,2.5%
,0,0,0,24,,3.05915,EObs,05%,2.5%
,0,0,0,36,,3.54934,EObs,05%,2.5%
,0,0,0,48,,3.93884,EObs,05%,2.5%
,0,0,0,72,,4.72794,EObs,05%,2.5%
,0,0,0,96,,5.05721,EObs,05%,2.5%
,0,0,0,120,,6.12278,EObs,05%,2.5%
,0,0,0,144,,4.02139,EObs,05%,2.5%
,0,0,0,0,,82.4184,EObs,05%,50%
,0,0,0,24,,9.75123,EObs,05%,50%
,0,0,0,36,,9.85485,EObs,05%,50%
,0,0,0,48,,10.3689,EObs,05%,50%
,0,0,0,72,,11.0408,EObs,05%,50%
,0,0,0,96,,11.9502,EObs,05%,50%
,0,0,0,120,,13.2013,EObs,05%,50%
,0,0,0,144,,15.6602,EObs,05%,50%
,0,0,0,0,,87.7457,EObs,05%,97.5%
,0,0,0,24,,14.8232,EObs,05%,97.5%
,0,0,0,36,,15.457,EObs,05%,97.5%
,0,0,0,48,,16.2366,EObs,05%,97.5%
,0,0,0,72,,16.9032,EObs,05%,97.5%
,0,0,0,96,,17.6204,EObs,05%,97.5%
,0,0,0,120,,19.0832,EObs,05%,97.5%
,0,0,0,144,,25.5541,EObs,05%,97.5%
,0,0,0,0,96.402,,EObs,50%,--
,0,0,0,24,36.7065,,EObs,50%,--
,0,0,0,36,25.163,,EObs,50%,--
,0,0,0,48,20.5195,,EObs,50%,--
,0,0,0,72,20.521,,EObs,50%,--
,0,0,0,96,25.415,,EObs,50%,--
,0,0,0,120,28.634,,EObs,50%,--
,0,0,0,144,42.995,,EObs,50%,--
,0,0,0,0,,92.5544,EObs,50%,2.5%
,0,0,0,24,,20.8619,EObs,50%,2.5%
,0,0,0,36,,21.2902,EObs,50%,2.5%
,0,0,0,48,,21.4824,EObs,50%,2.5%
,0,0,0,72,,22.4408,EObs,50%,2.5%
,0,0,0,96,,23.7346,EObs,50%,2.5%
,0,0,0,120,,25.3956,EObs,50%,2.5%
,0,0,0,144,,25.4121,EObs,50%,2.5%
,0,0,0,0,,96.1732,EObs,50%,50%
,0,0,0,24,,24.0525,EObs,50%,50%
,0,0,0,36,,24.5563,EObs,50%,50%
,0,0,0,48,,25.1391,EObs,50%,50%
,0,0,0,72,,26.2381,EObs,50%,50%
,0,0,0,96,,27.5257,EObs,50%,50%
,0,0,0,120,,29.8393,EObs,50%,50%
,0,0,0,144,,32.6491,EObs,50%,50%
,0,0,0,0,,99.6594,EObs,50%,97.5%
,0,0,0,24,,27.6418,EObs,50%,97.5%
,0,0,0,36,,28.1622,EObs,50%,97.5%
,0,0,0,48,,28.5132,EObs,50%,97.5%
,0,0,0,72,,30.2758,EObs,50%,97.5%
,0,0,0,96,,32.0264,EObs,50%,97.5%
,0,0,0,120,,34.5611,EObs,50%,97.5%
,0,0,0,144,,42.697,EObs,50%,97.5%
,0,0,0,0,106.082,,EObs,95%,--
,0,0,0,24,47.6053,,EObs,95%,--
,0,0,0,36,39.4686,,EObs,95%,--
,0,0,0,48,35.2772,,EObs,95%,--
,0,0,0,72,42.6506,,EObs,95%,--
,0,0,0,96,54.2128,,EObs,95%,--
,0,0,0,120,70.5716,,EObs,95%,--
,0,0,0,144,75.991,,EObs,95%,--
,0,0,0,0,,104.568,EObs,95%,2.5%
,0,0,0,24,,33.4582,EObs,95%,2.5%
,0,0,0,36,,33.9929,EObs,95%,2.5%
,0,0,0,48,,34.5553,EObs,95%,2.5%
,0,0,0,72,,36.1205,EObs,95%,2.5%
,0,0,0,96,,39.0783,EObs,95%,2.5%
,0,0,0,120,,43.0391,EObs,95%,2.5%
,0,0,0,144,,41.7124,EObs,95%,2.5%
,0,0,0,0,,109.99,EObs,95%,50%
,0,0,0,24,,39.2161,EObs,95%,50%
,0,0,0,36,,39.7304,EObs,95%,50%
,0,0,0,48,,40.7455,EObs,95%,50%
,0,0,0,72,,43.3208,EObs,95%,50%
,0,0,0,96,,47.9253,EObs,95%,50%
,0,0,0,120,,55.0646,EObs,95%,50%
,0,0,0,144,,60.6867,EObs,95%,50%
,0,0,0,0,,116.32,EObs,95%,97.5%
,0,0,0,24,,46.4711,EObs,95%,97.5%
,0,0,0,36,,47.0978,EObs,95%,97.5%
,0,0,0,48,,49.3587,EObs,95%,97.5%
,0,0,0,72,,54.7292,EObs,95%,97.5%
,0,0,0,96,,64.4773,EObs,95%,97.5%
,0,0,0,120,,73.0891,EObs,95%,97.5%
,0,0,0,144,,90.8461,EObs,95%,97.5%
,0,0,0,0.5,0.4558,,CObs,05%,--
,0,0,0,1,0.062565,,CObs,05%,--
,0,0,0,1.5,0.061036,,CObs,05%,--
,0,0,0,2,3.6674,,CObs,05%,--
,0,0,0,3,5.213,,CObs,05%,--
,0,0,0,6,8.5575,,CObs,05%,--
,0,0,0,9,8.94,,CObs,05%,--
,0,0,0,12,9.4978,,CObs,05%,--
,0,0,0,24,6.7757,,CObs,05%,--
,0,0,0,36,4.51009,,CObs,05%,--
,0,0,0,48,3.61071,,CObs,05%,--
,0,0,0,72,1.9326,,CObs,05%,--
,0,0,0,96,1.11742,,CObs,05%,--
,0,0,0,120,0.59172,,CObs,05%,--
,0,0,0,0.5,,-2.20949,CObs,05%,2.5%
,0,0,0,1,,-2.28623,CObs,05%,2.5%
,0,0,0,1.5,,-1.06458,CObs,05%,2.5%
,0,0,0,2,,-0.586009,CObs,05%,2.5%
,0,0,0,3,,0.621808,CObs,05%,2.5%
,0,0,0,6,,3.29493,CObs,05%,2.5%
,0,0,0,9,,3.9219,CObs,05%,2.5%
,0,0,0,12,,3.87083,CObs,05%,2.5%
,0,0,0,24,,3.34191,CObs,05%,2.5%
,0,0,0,36,,2.2869,CObs,05%,2.5%
,0,0,0,48,,1.4093,CObs,05%,2.5%
,0,0,0,72,,0.0899198,CObs,05%,2.5%
,0,0,0,96,,-0.813495,CObs,05%,2.5%
,0,0,0,120,,-1.38608,CObs,05%,2.5%
,0,0,0,0.5,,-0.450813,CObs,05%,50%
,0,0,0,1,,-0.483446,CObs,05%,50%
,0,0,0,1.5,,1.97273,CObs,05%,50%
,0,0,0,2,,2.85685,CObs,05%,50%
,0,0,0,3,,3.69534,CObs,05%,50%
,0,0,0,6,,6.20729,CObs,05%,50%
,0,0,0,9,,6.93592,CObs,05%,50%
,0,0,0,12,,7.14817,CObs,05%,50%
,0,0,0,24,,4.94155,CObs,05%,50%
,0,0,0,36,,3.72415,CObs,05%,50%
,0,0,0,48,,2.7322,CObs,05%,50%
,0,0,0,72,,1.17251,CObs,05%,50%
,0,0,0,96,,0.252605,CObs,05%,50%
,0,0,0,120,,-0.418952,CObs,05%,50%
,0,0,0,0.5,,1.04287,CObs,05%,97.5%
,0,0,0,1,,1.44099,CObs,05%,97.5%
,0,0,0,1.5,,6.54912,CObs,05%,97.5%
,0,0,0,2,,6.46012,CObs,05%,97.5%
,0,0,0,3,,6.34223,CObs,05%,97.5%
,0,0,0,6,,8.83764,CObs,05%,97.5%
,0,0,0,9,,9.74252,CObs,05%,97.5%
,0,0,0,12,,9.93818,CObs,05%,97.5%
,0,0,0,24,,6.45492,CObs,05%,97.5%
,0,0,0,36,,5.08495,CObs,05%,97.5%
,0,0,0,48,,3.8991,CObs,05%,97.5%
,0,0,0,72,,2.21949,CObs,05%,97.5%
,0,0,0,96,,1.17933,CObs,05%,97.5%
,0,0,0,120,,0.490249,CObs,05%,97.5%
,0,0,0,0.5,0.478425,,CObs,50%,--
,0,0,0,1,0.49831,,CObs,50%,--
,0,0,0,1.5,1.90362,,CObs,50%,--
,0,0,0,2,5.30565,,CObs,50%,--
,0,0,0,3,8.19395,,CObs,50%,--
,0,0,0,6,10.672,,CObs,50%,--
,0,0,0,9,11.0515,,CObs,50%,--
,0,0,0,12,10.7745,,CObs,50%,--
,0,0,0,24,9.25535,,CObs,50%,--
,0,0,0,36,7.4216,,CObs,50%,--
,0,0,0,48,6.26685,,CObs,50%,--
,0,0,0,72,4.55925,,CObs,50%,--
,0,0,0,96,3.2742,,CObs,50%,--
,0,0,0,120,2.0088,,CObs,50%,--
,0,0,0,0.5,,-1.35378,CObs,50%,2.5%
,0,0,0,1,,-0.54876,CObs,50%,2.5%
,0,0,0,1.5,,0.290982,CObs,50%,2.5%
,0,0,0,2,,2.66302,CObs,50%,2.5%
,0,0,0,3,,6.22698,CObs,50%,2.5%
,0,0,0,6,,8.86811,CObs,50%,2.5%
,0,0,0,9,,8.91416,CObs,50%,2.5%
,0,0,0,12,,8.54366,CObs,50%,2.5%
,0,0,0,24,,8.00048,CObs,50%,2.5%
,0,0,0,36,,6.46522,CObs,50%,2.5%
,0,0,0,48,,5.21904,CObs,50%,2.5%
,0,0,0,72,,3.39809,CObs,50%,2.5%
,0,0,0,96,,2.16054,CObs,50%,2.5%
,0,0,0,120,,1.32393,CObs,50%,2.5%
,0,0,0,0.5,,0.0689593,CObs,50%,50%
,0,0,0,1,,0.977509,CObs,50%,50%
,0,0,0,1.5,,3.74058,CObs,50%,50%
,0,0,0,2,,5.81764,CObs,50%,50%
,0,0,0,3,,8.49715,CObs,50%,50%
,0,0,0,6,,10.9801,CObs,50%,50%
,0,0,0,9,,11.1308,CObs,50%,50%
,0,0,0,12,,10.8479,CObs,50%,50%
,0,0,0,24,,9.03035,CObs,50%,50%
,0,0,0,36,,7.40919,CObs,50%,50%
,0,0,0,48,,6.06114,CObs,50%,50%
,0,0,0,72,,4.11981,CObs,50%,50%
,0,0,0,96,,2.81216,CObs,50%,50%
,0,0,0,120,,1.96739,CObs,50%,50%
,0,0,0,0.5,,1.4443,CObs,50%,97.5%
,0,0,0,1,,3.59685,CObs,50%,97.5%
,0,0,0,1.5,,8.43034,CObs,50%,97.5%
,0,0,0,2,,9.84593,CObs,50%,97.5%
,0,0,0,3,,11.1993,CObs,50%,97.5%
,0,0,0,6,,13.288,CObs,50%,97.5%
,0,0,0,9,,13.4732,CObs,50%,97.5%
,0,0,0,12,,13.3442,CObs,50%,97.5%
,0,0,0,24,,10.0666,CObs,50%,97.5%
,0,0,0,36,,8.476,CObs,50%,97.5%
,0,0,0,48,,6.94869,CObs,50%,97.5%
,0,0,0,72,,4.93224,CObs,50%,97.5%
,0,0,0,96,,3.55259,CObs,50%,97.5%
,0,0,0,120,,2.68093,CObs,50%,97.5%
,0,0,0,0.5,0.50105,,CObs,95%,--
,0,0,0,1,3.9209,,CObs,95%,--
,0,0,0,1.5,3.7462,,CObs,95%,--
,0,0,0,2,11.78,,CObs,95%,--
,0,0,0,3,12.109,,CObs,95%,--
,0,0,0,6,14.501,,CObs,95%,--
,0,0,0,9,13.227,,CObs,95%,--
,0,0,0,12,13.235,,CObs,95%,--
,0,0,0,24,11.7226,,CObs,95%,--
,0,0,0,36,10.4091,,CObs,95%,--
,0,0,0,48,8.38728,,CObs,95%,--
,0,0,0,72,6.02524,,CObs,95%,--
,0,0,0,96,5.54534,,CObs,95%,--
,0,0,0,120,3.5622,,CObs,95%,--
,0,0,0,0.5,,-0.941063,CObs,95%,2.5%
,0,0,0,1,,0.616347,CObs,95%,2.5%
,0,0,0,1.5,,0.830251,CObs,95%,2.5%
,0,0,0,2,,4.89741,CObs,95%,2.5%
,0,0,0,3,,10.6865,CObs,95%,2.5%
,0,0,0,6,,13.1199,CObs,95%,2.5%
,0,0,0,9,,12.4855,CObs,95%,2.5%
,0,0,0,12,,11.7784,CObs,95%,2.5%
,0,0,0,24,,11.9002,CObs,95%,2.5%
,0,0,0,36,,10.004,CObs,95%,2.5%
,0,0,0,48,,8.44137,CObs,95%,2.5%
,0,0,0,72,,6.30751,CObs,95%,2.5%
,0,0,0,96,,4.74646,CObs,95%,2.5%
,0,0,0,120,,3.69988,CObs,95%,2.5%
,0,0,0,0.5,,0.575497,CObs,95%,50%
,0,0,0,1,,3.14293,CObs,95%,50%
,0,0,0,1.5,,5.16065,CObs,95%,50%
,0,0,0,2,,9.50858,CObs,95%,50%
,0,0,0,3,,14.5416,CObs,95%,50%
,0,0,0,6,,16.5675,CObs,95%,50%
,0,0,0,9,,16.1215,CObs,95%,50%
,0,0,0,12,,15.1499,CObs,95%,50%
,0,0,0,24,,13.7846,CObs,95%,50%
,0,0,0,36,,11.7531,CObs,95%,50%
,0,0,0,48,,10.0432,CObs,95%,50%
,0,0,0,72,,7.6532,CObs,95%,50%
,0,0,0,96,,5.99735,CObs,95%,50%
,0,0,0,120,,4.83811,CObs,95%,50%
,0,0,0,0.5,,2.38983,CObs,95%,97.5%
,0,0,0,1,,8.57017,CObs,95%,97.5%
,0,0,0,1.5,,11.6245,CObs,95%,97.5%
,0,0,0,2,,16.1468,CObs,95%,97.5%
,0,0,0,3,,19.7954,CObs,95%,97.5%
,0,0,0,6,,21.4864,CObs,95%,97.5%
,0,0,0,9,,21.5542,CObs,95%,97.5%
,0,0,0,12,,19.9516,CObs,95%,97.5%
,0,0,0,24,,16.0246,CObs,95%,97.5%
,0,0,0,36,,13.8258,CObs,95%,97.5%
,0,0,0,48,,12.0932,CObs,95%,97.5%
,0,0,0,72,,9.4626,CObs,95%,97.5%
,0,0,0,96,,7.74347,CObs,95%,97.5%
,0,0,0,120,,6.72994,CObs,95%,97.5%
