Scenario,Strat1,Strat2,Strat3,t,DV0,DV,ObsName,QI,QE
,0,0,0,0,87.4922,,EObs,05%,--
,0,0,0,24,26.6918,,EObs,05%,--
,0,0,0,36,13.7464,,EObs,05%,--
,0,0,0,48,11.0033,,EObs,05%,--
,0,0,0,72,8.89448,,EObs,05%,--
,0,0,0,96,9.34584,,EObs,05%,--
,0,0,0,120,10.8986,,EObs,05%,--
,0,0,0,144,20.562,,EObs,05%,--
,0,0,0,0,,81.6348,EObs,05%,2.5%
,0,0,0,24,,15.924,EObs,05%,2.5%
,0,0,0,36,,6.41371,EObs,05%,2.5%
,0,0,0,48,,1.2668,EObs,05%,2.5%
,0,0,0,72,,-2.25992,EObs,05%,2.5%
,0,0,0,96,,-1.99143,EObs,05%,2.5%
,0,0,0,120,,0.248515,EObs,05%,2.5%
,0,0,0,144,,1.24793,EObs,05%,2.5%
,0,0,0,0,,86.2635,EObs,05%,50%
,0,0,0,24,,22.1532,EObs,05%,50%
,0,0,0,36,,12.1716,EObs,05%,50%
,0,0,0,48,,7.45387,EObs,05%,50%
,0,0,0,72,,4.68372,EObs,05%,50%
,0,0,0,96,,5.76186,EObs,05%,50%
,0,0,0,120,,9.46151,EObs,05%,50%
,0,0,0,144,,16.4338,EObs,05%,50%
,0,0,0,0,,89.9597,EObs,05%,97.5%
,0,0,0,24,,26.5937,EObs,05%,97.5%
,0,0,0,36,,16.9812,EObs,05%,97.5%
,0,0,0,48,,12.9762,EObs,05%,97.5%
,0,0,0,72,,10.615,EObs,05%,97.5%
,0,0,0,96,,12.3923,EObs,05%,97.5%
,0,0,0,120,,17.1868,EObs,05%,97.5%
,0,0,0,144,,30.5516,EObs,05%,97.5%
,0,0,0,0,96.402,,EObs,50%,--
,0,0,0,24,36.7065,,EObs,50%,--
,0,0,0,36,25.163,,EObs,50%,--
,0,0,0,48,20.5195,,EObs,50%,--
,0,0,0,72,20.521,,EObs,50%,--
,0,0,0,96,25.415,,EObs,50%,--
,0,0,0,120,28.634,,EObs,50%,--
,0,0,0,144,42.995,,EObs,50%,--
,0,0,0,0,,93.6364,EObs,50%,2.5%
,0,0,0,24,,31.8154,EObs,50%,2.5%
,0,0,0,36,,22.3143,EObs,50%,2.5%
,0,0,0,48,,17.7451,EObs,50%,2.5%
,0,0,0,72,,16.0791,EObs,50%,2.5%
,0,0,0,96,,19.6132,EObs,50%,2.5%
,0,0,0,120,,25.6842,EObs,50%,2.5%
,0,0,0,144,,29.3346,EObs,50%,2.5%
,0,0,0,0,,96.11,EObs,50%,50%
,0,0,0,24,,34.8001,EObs,50%,50%
,0,0,0,36,,25.3572,EObs,50%,50%
,0,0,0,48,,21.1762,EObs,50%,50%
,0,0,0,72,,20.4616,EObs,50%,50%
,0,0,0,96,,24.5507,EObs,50%,50%
,0,0,0,120,,31.2447,EObs,50%,50%
,0,0,0,144,,39.9511,EObs,50%,50%
,0,0,0,0,,98.7449,EObs,50%,97.5%
,0,0,0,24,,37.8516,EObs,50%,97.5%
,0,0,0,36,,28.6044,EObs,50%,97.5%
,0,0,0,48,,24.6029,EObs,50%,97.5%
,0,0,0,72,,24.7921,EObs,50%,97.5%
,0,0,0,96,,30.111,EObs,50%,97.5%
,0,0,0,120,,37.7539,EObs,50%,97.5%
,0,0,0,144,,49.5672,EObs,50%,97.5%
,0,0,0,0,106.082,,EObs,95%,--
,0,0,0,24,47.6053,,EObs,95%,--
,0,0,0,36,39.4686,,EObs,95%,--
,0,0,0,48,35.2772,,EObs,95%,--
,0,0,0,72,42.6506,,EObs,95%,--
,0,0,0,96,54.2128,,EObs,95%,--
,0,0,0,120,70.5716,,EObs,95%,--
,0,0,0,144,75.991,,EObs,95%,--
,0,0,0,0,,102.661,EObs,95%,2.5%
,0,0,0,24,,42.7812,EObs,95%,2.5%
,0,0,0,36,,33.5616,EObs,95%,2.5%
,0,0,0,48,,30.0716,EObs,95%,2.5%
,0,0,0,72,,31.0633,EObs,95%,2.5%
,0,0,0,96,,37.7092,EObs,95%,2.5%
,0,0,0,120,,46.7578,EObs,95%,2.5%
,0,0,0,144,,49.5826,EObs,95%,2.5%
,0,0,0,0,,106.452,EObs,95%,50%
,0,0,0,24,,47.6019,EObs,95%,50%
,0,0,0,36,,38.6486,EObs,95%,50%
,0,0,0,48,,35.5453,EObs,95%,50%
,0,0,0,72,,38.5871,EObs,95%,50%
,0,0,0,96,,46.8329,EObs,95%,50%
,0,0,0,120,,56.7387,EObs,95%,50%
,0,0,0,144,,64.6598,EObs,95%,50%
,0,0,0,0,,111.279,EObs,95%,97.5%
,0,0,0,24,,54.1418,EObs,95%,97.5%
,0,0,0,36,,44.4788,EObs,95%,97.5%
,0,0,0,48,,41.9144,EObs,95%,97.5%
,0,0,0,72,,47.9063,EObs,95%,97.5%
,0,0,0,96,,58.3769,EObs,95%,97.5%
,0,0,0,120,,69.7633,EObs,95%,97.5%
,0,0,0,144,,83.4771,EObs,95%,97.5%
,0,0,0,0.5,0.4558,,CObs,05%,--
,0,0,0,1,0.062565,,CObs,05%,--
,0,0,0,1.5,0.061036,,CObs,05%,--
,0,0,0,2,3.6674,,CObs,05%,--
,0,0,0,3,5.213,,CObs,05%,--
,0,0,0,6,8.5575,,CObs,05%,--
,0,0,0,9,8.94,,CObs,05%,--
,0,0,0,12,9.4978,,CObs,05%,--
,0,0,0,24,6.7757,,CObs,05%,--
,0,0,0,36,4.51009,,CObs,05%,--
,0,0,0,48,3.61071,,CObs,05%,--
,0,0,0,72,1.9326,,CObs,05%,--
,0,0,0,96,1.11742,,CObs,05%,--
,0,0,0,120,0.59172,,CObs,05%,--
,0,0,0,0.5,,-2.07549,CObs,05%,2.5%
,0,0,0,1,,-1.94194,CObs,05%,2.5%
,0,0,0,1.5,,-1.10256,CObs,05%,2.5%
,0,0,0,2,,-0.884483,CObs,05%,2.5%
,0,0,0,3,,0.314625,CObs,05%,2.5%
,0,0,0,6,,2.91292,CObs,05%,2.5%
,0,0,0,9,,3.80002,CObs,05%,2.5%
,0,0,0,12,,3.78657,CObs,05%,2.5%
,0,0,0,24,,3.50464,CObs,05%,2.5%
,0,0,0,36,,0.826286,CObs,05%,2.5%
,0,0,0,48,,0.975133,CObs,05%,2.5%
,0,0,0,72,,0.0709526,CObs,05%,2.5%
,0,0,0,96,,-0.976614,CObs,05%,2.5%
,0,0,0,120,,-1.45552,CObs,05%,2.5%
,0,0,0,0.5,,-0.433047,CObs,05%,50%
,0,0,0,1,,-0.0918549,CObs,05%,50%
,0,0,0,1.5,,2.297,CObs,05%,50%
,0,0,0,2,,3.0158,CObs,05%,50%
,0,0,0,3,,3.7077,CObs,05%,50%
,0,0,0,6,,5.96219,CObs,05%,50%
,0,0,0,9,,6.81825,CObs,05%,50%
,0,0,0,12,,6.99233,CObs,05%,50%
,0,0,0,24,,5.06152,CObs,05%,50%
,0,0,0,36,,2.16195,CObs,05%,50%
,0,0,0,48,,2.08201,CObs,05%,50%
,0,0,0,72,,1.21653,CObs,05%,50%
,0,0,0,96,,0.199129,CObs,05%,50%
,0,0,0,120,,-0.412045,CObs,05%,50%
,0,0,0,0.5,,1.31587,CObs,05%,97.5%
,0,0,0,1,,2.15099,CObs,05%,97.5%
,0,0,0,1.5,,6.75582,CObs,05%,97.5%
,0,0,0,2,,6.65212,CObs,05%,97.5%
,0,0,0,3,,6.31183,CObs,05%,97.5%
,0,0,0,6,,8.56349,CObs,05%,97.5%
,0,0,0,9,,9.47541,CObs,05%,97.5%
,0,0,0,12,,9.80481,CObs,05%,97.5%
,0,0,0,24,,6.48447,CObs,05%,97.5%
,0,0,0,36,,3.1969,CObs,05%,97.5%
,0,0,0,48,,3.06259,CObs,05%,97.5%
,0,0,0,72,,2.24157,CObs,05%,97.5%
,0,0,0,96,,1.15425,CObs,05%,97.5%
,0,0,0,120,,0.178431,CObs,05%,97.5%
,0,0,0,0.5,0.478425,,CObs,50%,--
,0,0,0,1,0.49831,,CObs,50%,--
,0,0,0,1.5,1.90362,,CObs,50%,--
,0,0,0,2,5.30565,,CObs,50%,--
,0,0,0,3,8.19395,,CObs,50%,--
,0,0,0,6,10.672,,CObs,50%,--
,0,0,0,9,11.0515,,CObs,50%,--
,0,0,0,12,10.7745,,CObs,50%,--
,0,0,0,24,9.25535,,CObs,50%,--
,0,0,0,36,7.4216,,CObs,50%,--
,0,0,0,48,6.26685,,CObs,50%,--
,0,0,0,72,4.55925,,CObs,50%,--
,0,0,0,96,3.2742,,CObs,50%,--
,0,0,0,120,2.0088,,CObs,50%,--
,0,0,0,0.5,,-1.24427,CObs,50%,2.5%
,0,0,0,1,,-0.136145,CObs,50%,2.5%
,0,0,0,1.5,,0.465866,CObs,50%,2.5%
,0,0,0,2,,2.76196,CObs,50%,2.5%
,0,0,0,3,,6.07778,CObs,50%,2.5%
,0,0,0,6,,8.53523,CObs,50%,2.5%
,0,0,0,9,,8.94453,CObs,50%,2.5%
,0,0,0,12,,8.69051,CObs,50%,2.5%
,0,0,0,24,,8.14246,CObs,50%,2.5%
,0,0,0,36,,6.48436,CObs,50%,2.5%
,0,0,0,48,,5.2393,CObs,50%,2.5%
,0,0,0,72,,3.3634,CObs,50%,2.5%
,0,0,0,96,,2.17194,CObs,50%,2.5%
,0,0,0,120,,1.2946,CObs,50%,2.5%
,0,0,0,0.5,,0.166663,CObs,50%,50%
,0,0,0,1,,1.60631,CObs,50%,50%
,0,0,0,1.5,,3.78906,CObs,50%,50%
,0,0,0,2,,5.83797,CObs,50%,50%
,0,0,0,3,,8.14457,CObs,50%,50%
,0,0,0,6,,10.6725,CObs,50%,50%
,0,0,0,9,,11.0372,CObs,50%,50%
,0,0,0,12,,10.773,CObs,50%,50%
,0,0,0,24,,9.16584,CObs,50%,50%
,0,0,0,36,,7.4452,CObs,50%,50%
,0,0,0,48,,6.10109,CObs,50%,50%
,0,0,0,72,,4.12515,CObs,50%,50%
,0,0,0,96,,2.89674,CObs,50%,50%
,0,0,0,120,,1.9366,CObs,50%,50%
,0,0,0,0.5,,1.81206,CObs,50%,97.5%
,0,0,0,1,,4.32385,CObs,50%,97.5%
,0,0,0,1.5,,8.03666,CObs,50%,97.5%
,0,0,0,2,,9.52954,CObs,50%,97.5%
,0,0,0,3,,10.7013,CObs,50%,97.5%
,0,0,0,6,,12.7439,CObs,50%,97.5%
,0,0,0,9,,13.3079,CObs,50%,97.5%
,0,0,0,12,,13.002,CObs,50%,97.5%
,0,0,0,24,,10.2078,CObs,50%,97.5%
,0,0,0,36,,8.44849,CObs,50%,97.5%
,0,0,0,48,,7.03951,CObs,50%,97.5%
,0,0,0,72,,5.01887,CObs,50%,97.5%
,0,0,0,96,,3.64477,CObs,50%,97.5%
,0,0,0,120,,2.56048,CObs,50%,97.5%
,0,0,0,0.5,0.50105,,CObs,95%,--
,0,0,0,1,3.9209,,CObs,95%,--
,0,0,0,1.5,3.7462,,CObs,95%,--
,0,0,0,2,11.78,,CObs,95%,--
,0,0,0,3,12.109,,CObs,95%,--
,0,0,0,6,14.501,,CObs,95%,--
,0,0,0,9,13.227,,CObs,95%,--
,0,0,0,12,13.235,,CObs,95%,--
,0,0,0,24,11.7226,,CObs,95%,--
,0,0,0,36,10.4091,,CObs,95%,--
,0,0,0,48,8.38728,,CObs,95%,--
,0,0,0,72,6.02524,,CObs,95%,--
,0,0,0,96,5.54534,,CObs,95%,--
,0,0,0,120,3.5622,,CObs,95%,--
,0,0,0,0.5,,-0.847336,CObs,95%,2.5%
,0,0,0,1,,0.987181,CObs,95%,2.5%
,0,0,0,1.5,,0.957789,CObs,95%,2.5%
,0,0,0,2,,5.03931,CObs,95%,2.5%
,0,0,0,3,,10.5255,CObs,95%,2.5%
,0,0,0,6,,12.9282,CObs,95%,2.5%
,0,0,0,9,,12.2548,CObs,95%,2.5%
,0,0,0,12,,11.9204,CObs,95%,2.5%
,0,0,0,24,,14.9488,CObs,95%,2.5%
,0,0,0,36,,29.9975,CObs,95%,2.5%
,0,0,0,48,,9.78303,CObs,95%,2.5%
,0,0,0,72,,6.66881,CObs,95%,2.5%
,0,0,0,96,,5.00955,CObs,95%,2.5%
,0,0,0,120,,3.84962,CObs,95%,2.5%
,0,0,0,0.5,,0.785554,CObs,95%,50%
,0,0,0,1,,3.67,CObs,95%,50%
,0,0,0,1.5,,5.26901,CObs,95%,50%
,0,0,0,2,,9.11958,CObs,95%,50%
,0,0,0,3,,13.9515,CObs,95%,50%
,0,0,0,6,,16.1212,CObs,95%,50%
,0,0,0,9,,15.8089,CObs,95%,50%
,0,0,0,12,,14.923,CObs,95%,50%
,0,0,0,24,,20.5839,CObs,95%,50%
,0,0,0,36,,54.4071,CObs,95%,50%
,0,0,0,48,,14.031,CObs,95%,50%
,0,0,0,72,,8.68467,CObs,95%,50%
,0,0,0,96,,6.79941,CObs,95%,50%
,0,0,0,120,,5.7126,CObs,95%,50%
,0,0,0,0.5,,2.84607,CObs,95%,97.5%
,0,0,0,1,,8.60411,CObs,95%,97.5%
,0,0,0,1.5,,10.7237,CObs,95%,97.5%
,0,0,0,2,,15.2201,CObs,95%,97.5%
,0,0,0,3,,19.3454,CObs,95%,97.5%
,0,0,0,6,,20.8279,CObs,95%,97.5%
,0,0,0,9,,20.9112,CObs,95%,97.5%
,0,0,0,12,,19.7509,CObs,95%,97.5%
,0,0,0,24,,27.5495,CObs,95%,97.5%
,0,0,0,36,,81.0405,CObs,95%,97.5%
,0,0,0,48,,18.9365,CObs,95%,97.5%
,0,0,0,72,,12.0538,CObs,95%,97.5%
,0,0,0,96,,9.82336,CObs,95%,97.5%
,0,0,0,120,,9.8592,CObs,95%,97.5%
